0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.584016029454460295e-08,5.826230768946061289e-07,2.489419806739334717e-06,5.940261919246125899e-06,1.068093514700052538e-05,1.616813205007616716e-05,2.171721541088800222e-05,2.662735601965948717e-05,3.028297801499491015e-05,3.223063357715716393e-05,3.223063357715716393e-05,3.028297801499491015e-05,2.662735601965948717e-05,2.171721541088800222e-05,1.616813205096434558e-05,1.068093514700052538e-05,5.940261919246125899e-06,2.489419806739334717e-06,5.826230768946061289e-07,1.584015985045539310e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.523757140579732550e-08,1.839123838554002077e-06,8.079542102912284918e-06,2.022648042743213637e-05,3.857378241844955369e-05,6.251249391464597238e-05,9.076842846056365488e-05,1.216221091508984387e-04,1.531093215683121400e-04,1.832006182502787794e-04,2.099582488619411436e-04,2.316691509554047457e-04,2.469528215751637390e-04,2.548430974433912866e-04,2.548430974433912866e-04,2.469528215751637390e-04,2.316691509554047457e-04,2.099582488619411436e-04,1.832006182502787794e-04,1.531093215683121400e-04,1.216221091508984387e-04,9.076842846056365488e-05,6.251249391464597238e-05,3.857378241800546448e-05,2.022648042743213637e-05,8.079542102912284918e-06,1.839123838554002077e-06,5.523757096170811565e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.331157504225188859e-07,3.727796906272118349e-06,1.616813205096434558e-05,4.086068452391344863e-05,7.934120381669629296e-05,1.315792451026531751e-04,1.962726409807658001e-04,2.711297544086832545e-04,3.531374293626043936e-04,4.388125722973867937e-04,5.244353446869354229e-04,6.062620262770046509e-04,6.807157204158365005e-04,7.445532166565627108e-04,7.950065004198592078e-04,8.298976025762350162e-04,8.477257102796897925e-04,8.477257102796897925e-04,8.298976025762350162e-04,7.950065004198592078e-04,7.445532166565627108e-04,6.807157204158365005e-04,6.062620262770046509e-04,5.244353446869354229e-04,4.388125722973867937e-04,3.531374293626043936e-04,2.711297544077950761e-04,1.962726409807658001e-04,1.315792451026531751e-04,7.934120381669629296e-05,4.086068452391344863e-05,1.616813205096434558e-05,3.727796905828029139e-06,1.331157504225188859e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.839123838554002077e-06,1.379029656245478463e-05,4.323674765283058719e-05,9.480981168241697787e-05,1.707275872417923779e-04,2.711297544086832545e-04,3.944065283087994089e-04,5.375196277164207004e-04,6.963130605339706847e-04,8.658114766220137426e-04,1.040503816259974457e-03,1.214609992557846851e-03,1.382328390793663431e-03,1.538062048549448946e-03,1.676621498330366222e-03,1.793402408869937403e-03,1.884536351153709433e-03,1.947013237864503310e-03,1.978774236951252874e-03,1.978774236951252874e-03,1.947013237864503310e-03,1.884536351153709433e-03,1.793402408869937403e-03,1.676621498330366222e-03,1.538062048549448946e-03,1.382328390793663431e-03,1.214609992557846851e-03,1.040503816259974457e-03,8.658114766215696534e-04,6.963130605344147739e-04,5.375196277164207004e-04,3.944065283087994089e-04,2.711297544077950761e-04,1.707275872417923779e-04,9.480981168241697787e-05,4.323674765327467640e-05,1.379029656245478463e-05,1.839123838998091287e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.584016029454460295e-08,4.217411539553239663e-06,2.491592999742664460e-05,7.228607122033992027e-05,1.531093215683121400e-04,2.711297544086832545e-04,4.274103738279855236e-04,6.206881489347892966e-04,8.477257102796897925e-04,1.103657542708802453e-03,1.382328390793663431e-03,1.676621498330366222e-03,1.978774236951252874e-03,2.280678644575040437e-03,2.574164396131894961e-03,2.851261769583057770e-03,3.104442251928851704e-03,3.326834553671442762e-03,3.512413966012761790e-03,3.656163201541939856e-03,3.754203103604858427e-03,3.803891887999677479e-03,3.803891887999677479e-03,3.754203103604636382e-03,3.656163201541939856e-03,3.512413966012761790e-03,3.326834553671442762e-03,3.104442251928851704e-03,2.851261769582613681e-03,2.574164396131894961e-03,2.280678644575040437e-03,1.978774236951252874e-03,1.676621498330366222e-03,1.382328390793663431e-03,1.103657542708802453e-03,8.477257102796897925e-04,6.206881489339011182e-04,4.274103738270973452e-04,2.711297544077950761e-04,1.531093215683121400e-04,7.228607122078400948e-05,2.491592999742664460e-05,4.217411539553239663e-06,1.584015985045539310e-08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.467326230108483287e-09,4.748237898866136675e-06,3.028297801499491015e-05,9.076842846056365488e-05,1.962726409812098893e-04,3.531374293626043936e-04,5.643466356408666229e-04,8.298976025762350162e-04,1.147174053972133123e-03,1.511318399762373588e-03,1.915601307848291412e-03,2.351786224271013026e-03,2.810486382753829560e-03,3.281511729403163713e-03,3.754203103604858427e-03,4.217750966997613205e-03,4.661495963356410144e-03,5.075208626923899402e-03,5.449345638102176537e-03,5.775280154771689212e-03,6.045503925292017300e-03,6.253799113770330820e-03,6.395378036877064076e-03,6.466989319661609059e-03,6.466989319661609059e-03,6.395378036877064076e-03,6.253799113770330820e-03,6.045503925292017300e-03,5.775280154771689212e-03,5.449345638102176537e-03,5.075208626925009625e-03,4.661495963356410144e-03,4.217750966997613205e-03,3.754203103604636382e-03,3.281511729403163713e-03,2.810486382753829560e-03,2.351786224271013026e-03,1.915601307848291412e-03,1.511318399762373588e-03,1.147174053973021302e-03,8.298976025762350162e-04,5.643466356408666229e-04,3.531374293626043936e-04,1.962726409807658001e-04,9.076842846056365488e-05,3.028297801499491015e-05,4.748237898422047465e-06,6.467326674197693137e-09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.865479298730377877e-06,2.662735601965948717e-05,9.076842846056365488e-05,2.099582488619411436e-04,3.944065283092434981e-04,6.502334516733654368e-04,9.798473663815698842e-04,1.382328390793219342e-03,1.853816275058761676e-03,2.387900633287642904e-03,2.976011455636751180e-03,3.607807607264756911e-03,4.271560834022469777e-03,4.954532628115515536e-03,5.643341167256066271e-03,6.324315434174554440e-03,6.983833555935570203e-03,7.608642379737240447e-03,8.186155328462785263e-03,8.704725658736922611e-03,9.153892378774397542e-03,9.524596273356555898e-03,9.809363727702136160e-03,1.000245633747276486e-02,1.009998463388406265e-02,1.009998463388406265e-02,1.000245633747276486e-02,9.809363727703246383e-03,9.524596273356555898e-03,9.153892378774397542e-03,8.704725658736922611e-03,8.186155328462785263e-03,7.608642379737240447e-03,6.983833555936236337e-03,6.324315434174554440e-03,5.643341167256732405e-03,4.954532628116181669e-03,4.271560834021581599e-03,3.607807607264756911e-03,2.976011455635863001e-03,2.387900633286754726e-03,1.853816275058761676e-03,1.382328390793663431e-03,9.798473663806817058e-04,6.502334516742536152e-04,3.944065283087994089e-04,2.099582488619411436e-04,9.076842846056365488e-05,2.662735602010357638e-05,2.865479297398110248e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.826230764505169191e-07,1.616813205007616716e-05,7.228607122033992027e-05,1.896608444638125945e-04,3.837998721070157160e-04,6.653564972602943328e-04,1.040503816260418546e-03,1.511318399762373588e-03,2.076172651745089581e-03,2.730134323581268063e-03,3.465371462652466761e-03,4.271560834022469777e-03,5.136297614341645001e-03,6.045503925292017300e-03,6.983833555935570203e-03,7.935070026286794587e-03,8.882514975829813864e-03,9.809363727702136160e-03,1.069906478952464823e-02,1.153566001168981892e-02,1.230410213955712706e-02,1.299054657156450965e-02,1.358261427408136157e-02,1.406962300660064002e-02,1.444278427674738907e-02,1.469536376998181737e-02,1.482280337836039408e-02,1.482280337836039408e-02,1.469536376998181737e-02,1.444278427674738907e-02,1.406962300660064002e-02,1.358261427408069544e-02,1.299054657156561987e-02,1.230410213955712706e-02,1.153566001168915278e-02,1.069906478952464823e-02,9.809363727703246383e-03,8.882514975829813864e-03,7.935070026286794587e-03,6.983833555936236337e-03,6.045503925292017300e-03,5.136297614340534778e-03,4.271560834022469777e-03,3.465371462653354939e-03,2.730134323581268063e-03,2.076172651745977760e-03,1.511318399762373588e-03,1.040503816259974457e-03,6.653564972607384220e-04,3.837998721070157160e-04,1.896608444638125945e-04,7.228607122033992027e-05,1.616813205096434558e-05,5.826230764505169191e-07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.321959486437322084e-06,4.323674765194240877e-05,1.420701752783415373e-04,3.241718815347738314e-04,6.062620262774487401e-04,9.997920310591545956e-04,1.511318399762373588e-03,2.142888832699085810e-03,2.892439625377107859e-03,3.754203103604858427e-03,4.719123592803464717e-03,5.775280154772799435e-03,6.908314054128172899e-03,8.101858644787629515e-03,9.337969100517762300e-03,1.059754916017663362e-02,1.186077182577793820e-02,1.310749074874628661e-02,1.431763887522974343e-02,1.547161080419279244e-02,1.655062525015438268e-02,1.753706400319732239e-02,1.841478384816719327e-02,1.916939804655393154e-02,1.978852420034193926e-02,2.026199560607389039e-02,2.058203356615750934e-02,2.074337854655006197e-02,2.074337854655006197e-02,2.058203356615750934e-02,2.026199560607389039e-02,1.978852420034193926e-02,1.916939804655393154e-02,1.841478384816719327e-02,1.753706400319732239e-02,1.655062525015438268e-02,1.547161080419301449e-02,1.431763887522885526e-02,1.310749074874628661e-02,1.186077182577793820e-02,1.059754916017663362e-02,9.337969100517762300e-03,8.101858644787629515e-03,6.908314054128172899e-03,5.775280154771689212e-03,4.719123592803464717e-03,3.754203103604636382e-03,2.892439625377107859e-03,2.142888832699085810e-03,1.511318399762373588e-03,9.997920310600427740e-04,6.062620262770046509e-04,3.241718815347738314e-04,1.420701752778974480e-04,4.323674765283058719e-05,5.321959486437322084e-06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
