x,y,u_x,u_y,strain_xx,strain_yy,strain_xy,stress_xx,stress_yy,stress_xy
1e-07,1e-07,0.0,0.0,-1.0716846985023487,-0.26527399808837016,-1.4329508218935214,-126.51284592624832,-64.48125358671152,-55.11349314975082
1e-07,0.20000008,-0.1995069429570827,-0.05129644927677817,-0.6312910888061272,-0.2295712131351936,-1.2280154341106566,-76.94092887326211,-46.03939997549799,-47.231362850409866
1e-07,0.40000006,-0.339646031589416,-0.07671159768377048,-0.38041200855558693,0.021754110338159955,-0.4020434262176256,-41.08634895100428,-10.150493651485288,-15.463208700677907
1e-07,0.60000004,-0.2554014077924576,-0.042982364503864466,-0.40082542686657796,0.24606265240572986,0.5409362007211617,-35.93479463130319,13.825826851182029,20.805238489275453
1e-07,0.8000000199999999,-0.0874153359830317,-0.006418048985617428,-0.301170858525398,0.09519191367945266,0.12345110762526273,-29.957503782589257,0.5319402331684895,4.748119524048562
1e-07,0.9999999999999999,0.0,0.0,-0.0016111965453425587,-0.0020759691576671797,-0.22592139629635796,-0.24549310908161678,-0.281244848491203,-8.689284472936848
1e-07,1.19999998,0.08710293155066351,-0.007430165807961536,0.29792159413248837,-0.1018511878014017,0.11769983383753035,29.380905251875582,-1.3708472045774946,4.526916686058858
1e-07,1.39999996,0.2534048590571326,-0.0455203354195459,0.3974521701984871,-0.2532771670818436,0.5278376993740909,35.326265942190545,-14.729836925527202,20.301449975926566
1e-07,1.59999994,0.3361164186466092,-0.07974853253797289,0.37699882040094124,-0.018323258712552325,-0.4090338480922923,40.82437832826105,10.414987627223084,-15.732071080472787
1e-07,1.79999992,0.19715472134866294,-0.052972462110168796,0.6280939044326093,0.23818541586950548,-1.2327600281981264,76.87357463664404,46.88061397794375,-47.41384723838948
1e-07,1.9999999,0.0,0.0,1.0687770980855507,0.27338088111972597,-1.4465901755673858,126.46058927708442,65.27626489509792,-55.63808367566867
0.20000008,1e-07,-0.218165975826837,-0.08534868290270035,-1.103907328097943,-0.06494517743661417,-0.8969176871255536,-123.44954739878321,-43.52938196329638,-34.49683412021359
0.20000008,0.20000008,-0.32415018636970466,-0.09910525966294302,-0.5948411246080881,-0.07227609148640089,-0.7818719518988833,-67.74988484109983,-27.552574600970033,-30.07199814995706
0.20000008,0.40000006,-0.41483491492660485,-0.11179210088396327,-0.3446870991190476,-0.042163367625268094,-0.3168166791417493,-39.267704330398686,-15.996648061646411,-12.185256890067278
0.20000008,0.60000004,-0.3321373025513915,-0.11307005617998511,-0.34433398330047504,0.02022188945499229,0.5444427582398736,-37.17224356747003,-9.129484124741778,20.940106086148965
0.20000008,0.8000000199999999,-0.14302756789888305,-0.10944249107532474,-0.24046657212349679,0.00927959112438871,0.32792587634803677,-26.118977449030787,-6.90773412227037,12.612533705693723
0.20000008,0.9999999999999999,-0.0003448602307196932,-0.10925034402968793,-0.0018800100096945404,-0.003110348472790785,0.10219260391407747,-0.3091334672012941,-0.4037748874394667,3.930484765926061
0.20000008,1.19999998,0.14208877991550453,-0.1107435803371461,0.23737684455880992,-0.016381347700057815,0.3227634400168066,25.54532310426292,6.025462161273099,12.413978462184868
0.20000008,1.39999996,0.32952342772936105,-0.1159182769963759,0.3416995904103645,-0.02813409262453538,0.531008865930468,36.62190798054988,8.17316313171142,20.423417920402613
0.20000008,1.59999994,0.41061019192497555,-0.11592722841657105,0.34152425206117987,0.03776939131702456,-0.3236869787322386,38.775282357833774,15.409523839052587,-12.44949918200918
0.20000008,1.79999992,0.32118020591149077,-0.10385379838707563,0.5922316054911405,0.06994734011604674,-0.7865525311723578,67.38635247537965,27.210639754218573,-30.25202042970607
0.20000008,1.9999999,0.21754115433950366,-0.09055377216599389,1.1004841584376444,0.06265779307048061,-0.9107165757518542,122.99796663283388,43.165169296898235,-35.02756060584055
0.40000006,1e-07,-0.41522579839247725,-0.1563913206318044,-0.7428287107281105,0.07894201715547516,-0.314449043776008,-79.02704456939207,-15.813911655270115,-12.094193991384923
0.40000006,0.20000008,-0.41514923493569666,-0.1414487275580427,-0.23798809853395056,0.06138039620393162,-0.321721531359524,-24.129008755249544,-1.10066300618171,-12.373905052289375
0.40000006,0.40000006,-0.4415735162312169,-0.14408239204781859,0.21681807671636683,-0.13402183337347687,-0.29864623631126314,19.407860077398215,-7.5798253141282235,-11.486393704279344
0.40000006,0.60000004,-0.3610015346668235,-0.18947464554612037,0.1878323454044187,-0.22305021596157482,0.44695827025434043,13.287613254499583,-18.318737619807607,17.19070270209003
0.40000006,0.8000000199999999,-0.17007280745985934,-0.2128821072537409,0.014363886069817665,-0.0324663842805847,0.3959918846715996,0.5081286577628905,-3.0941998307296026,15.230457102753833
0.40000006,0.9999999999999999,-0.000698525296051566,-0.21471189788887213,-0.0013122189875455562,-0.0037954533785728847,0.3306430582426114,-0.2693247253975188,-0.4603427554765441,12.717040701638902
0.40000006,1.19999998,0.16859924851458838,-0.21439406398156965,-0.016154537379730004,0.025093856331827834,0.39350173460951143,-0.9479538989210615,2.2249994635064616,15.134682100365815
0.40000006,1.39999996,0.35825670465946224,-0.19254403347294344,-0.18518064360653158,0.21424874567219282,0.43508736962187594,-13.286375813722362,17.438961823102563,16.73412960084137
0.40000006,1.59999994,0.4373252265064283,-0.1492886901467819,-0.2115770007961129,0.12220326177727049,-0.30296502688403143,-19.22154090801446,6.453863905322705,-11.652501034001203
0.40000006,1.79999992,0.4120765362674749,-0.148864925723641,0.2406013722976204,-0.07186700898150761,-0.3218065116609164,24.070469187161315,0.034439857997643486,-12.377173525419863
